BRTH_YR,NM,CNT
2011,abigail,96.0
2011,ada,52.0
2011,aisha,52.0
2011,aiza,40.0
2011,aleena,48.0
2011,alexa,40.0
2011,alexandra,52.0
2011,alice,108.0
2011,alina,100.0
2011,alisha,40.0
2011,aliyah,48.0
2011,allison,68.0
2011,alyssa,104.0
2011,amanda,88.0
2011,amber,52.0
2011,amelia,56.0
2011,amy,96.0
2011,angel,88.0
2011,angela,188.0
2011,angelina,104.0
2011,angie,40.0
2011,anika,56.0
2011,anna,120.0
2011,annabelle,40.0
2011,annie,80.0
2011,aria,48.0
2011,ariana,60.0
2011,arianna,44.0
2011,arya,48.0
2011,ashley,208.0
2011,audrey,76.0
2011,ava,92.0
2011,ayesha,68.0
2011,bella,64.0
2011,bonnie,40.0
2011,brianna,52.0
2011,catherine,108.0
2011,cecilia,48.0
2011,charlotte,56.0
2011,chloe,424.0
2011,christina,80.0
2011,christine,44.0
2011,christy,48.0
2011,cindy,56.0
2011,claire,108.0
2011,cynthia,56.0
2011,daisy,44.0
2011,diya,48.0
2011,eileen,72.0
2011,elaine,112.0
2011,elena,48.0
2011,elina,44.0
2011,elizabeth,60.0
2011,ella,100.0
2011,emily,372.0
2011,emma,300.0
2011,erica,76.0
2011,erika,48.0
2011,erin,52.0
2011,eshal,44.0
2011,eva,88.0
2011,evelyn,68.0
2011,fatima,96.0
2011,fiona,192.0
2011,gianna,52.0
2011,grace,132.0
2011,hailey,64.0
2011,hannah,92.0
2011,helen,40.0
2011,irene,80.0
2011,iris,104.0
2011,isabel,48.0
2011,isabella,268.0
2011,isabelle,44.0
2011,ivy,140.0
2011,janice,56.0
2011,jannat,52.0
2011,jasmine,124.0
2011,jennifer,72.0
2011,jenny,108.0
2011,jessica,104.0
2011,jessie,72.0
2011,jia,48.0
2011,joanna,152.0
2011,jocelyn,60.0
2011,joy,56.0
2011,joyce,88.0
2011,julia,96.0
2011,kaitlyn,44.0
2011,karen,88.0
2011,kate,40.0
2011,katelyn,56.0
2011,katherine,84.0
2011,katie,72.0
2011,kayla,84.0
2011,kaylee,80.0
2011,kelly,88.0
2011,khloe,52.0
2011,kylie,44.0
2011,lauren,52.0
2011,leah,64.0
2011,leela,40.0
2011,lillian,64.0
2011,lily,60.0
2011,madison,76.0
2011,maggie,40.0
2011,mandy,48.0
2011,maryam,68.0
2011,maya,108.0
2011,megan,40.0
2011,melody,52.0
2011,mia,144.0
2011,michelle,168.0
2011,mila,68.0
2011,mina,48.0
2011,natalie,80.0
2011,nicole,132.0
2011,nina,84.0
2011,olivia,356.0
2011,phoebe,72.0
2011,queenie,60.0
2011,rachel,72.0
2011,raina,44.0
2011,rebecca,52.0
2011,renee,40.0
2011,sabrina,92.0
2011,samantha,88.0
2011,sara,96.0
2011,sarah,152.0
2011,selena,52.0
2011,selina,104.0
2011,serena,68.0
2011,sharon,80.0
2011,shirley,48.0
2011,sofia,76.0
2011,sophia,476.0
2011,sophie,100.0
2011,stella,44.0
2011,stephanie,88.0
2011,syeda,64.0
2011,tanisha,40.0
2011,tenzin,104.0
2011,tiffany,216.0
2011,tina,56.0
2011,vanessa,60.0
2011,vicky,128.0
2011,victoria,88.0
2011,vivian,176.0
2011,wendy,64.0
2011,winnie,100.0
2011,xin,72.0
2011,yu,52.0
2011,zahra,76.0
2011,zainab,92.0
2011,zara,56.0
2011,zoe,100.0
2011,aaliyah,276.0
2011,abigail,204.0
2011,addison,52.0
2011,aicha,56.0
2011,aisha,40.0
2011,aissatou,52.0
2011,alana,72.0
2011,alexis,52.0
2011,alicia,44.0
2011,aliyah,92.0
2011,alyssa,140.0
2011,amanda,68.0
2011,amani,60.0
2011,amaya,128.0
2011,amber,72.0
2011,amelia,76.0
2011,amina,56.0
2011,aminata,100.0
2011,amira,60.0
2011,amirah,88.0
2011,amiyah,80.0
2011,anaya,48.0
2011,angel,64.0
2011,angelina,44.0
2011,aniya,76.0
2011,aniyah,140.0
2011,aria,52.0
2011,ariana,52.0
2011,arianna,152.0
2011,ariel,128.0
2011,arielle,80.0
2011,ashley,64.0
2011,aubrey,64.0
2011,autumn,104.0
2011,ava,160.0
2011,brianna,152.0
2011,brielle,140.0
2011,brooke,48.0
2011,camille,48.0
2011,chelsea,148.0
2011,cheyenne,40.0
2011,chloe,288.0
2011,christina,68.0
2011,dakota,60.0
2011,danielle,80.0
2011,destiny,140.0
2011,dylan,44.0
2011,eden,44.0
2011,egypt,60.0
2011,elizabeth,88.0
2011,emily,120.0
2011,emma,60.0
2011,erin,40.0
2011,essence,44.0
2011,eva,44.0
2011,faith,184.0
2011,fanta,60.0
2011,fatima,96.0
2011,fatou,48.0
2011,fatoumata,204.0
2011,gabriella,96.0
2011,gabrielle,220.0
2011,genesis,60.0
2011,grace,60.0
2011,hailey,124.0
2011,hannah,96.0
2011,harmony,80.0
2011,hawa,60.0
2011,heaven,128.0
2011,imani,112.0
2011,isabella,140.0
2011,jada,208.0
2011,jade,72.0
2011,jaliyah,40.0
2011,janelle,44.0
2011,janiya,52.0
2011,janiyah,48.0
2011,jasmine,128.0
2011,jayda,64.0
2011,jayla,152.0
2011,jordyn,64.0
2011,julia,40.0
2011,kai,40.0
2011,kaitlyn,84.0
2011,kaliyah,56.0
2011,kamiyah,40.0
2011,kayla,312.0
2011,kaylee,100.0
2011,kelsey,44.0
2011,kendra,48.0
2011,kennedy,52.0
2011,kenya,40.0
2011,khloe,168.0
2011,kiara,52.0
2011,kimora,92.0
2011,kyla,48.0
2011,kylie,76.0
2011,laila,156.0
2011,lauren,108.0
2011,layla,120.0
2011,leah,156.0
2011,leilani,52.0
2011,london,368.0
2011,londyn,100.0
2011,lyric,52.0
2011,mackenzie,40.0
2011,madison,704.0
2011,makayla,268.0
2011,malia,68.0
2011,maliyah,56.0
2011,mariah,84.0
2011,mariam,128.0
2011,mariama,88.0
2011,maryam,40.0
2011,maya,100.0
2011,mckenzie,100.0
2011,melanie,72.0
2011,mia,144.0
2011,michelle,52.0
2011,mikayla,84.0
2011,milan,112.0
2011,morgan,124.0
2011,mya,128.0
2011,nadia,64.0
2011,nahla,52.0
2011,nana,40.0
2011,naomi,136.0
2011,natalia,48.0
2011,natalie,44.0
2011,nevaeh,240.0
2011,nia,152.0
2011,nyla,172.0
2011,nylah,168.0
2011,olivia,208.0
2011,paige,132.0
2011,paris,128.0
2011,peyton,80.0
2011,princess,64.0
2011,rachel,40.0
2011,rebecca,48.0
2011,riley,60.0
2011,sade,64.0
2011,samantha,108.0
2011,samara,44.0
2011,samiya,40.0
2011,samiyah,72.0
2011,sanaa,104.0
2011,sanai,84.0
2011,saniya,52.0
2011,saniyah,52.0
2011,sarah,160.0
2011,sarai,60.0
2011,sariah,68.0
2011,sasha,56.0
2011,savannah,168.0
2011,serenity,208.0
2011,shania,56.0
2011,shaniya,44.0
2011,shiloh,60.0
2011,skye,60.0
2011,skyla,76.0
2011,skylar,80.0
2011,sophia,120.0
2011,soraya,40.0
2011,summer,60.0
2011,sydney,96.0
2011,symphony,52.0
2011,tabitha,40.0
2011,tamia,68.0
2011,taraji,48.0
2011,taylor,212.0
2011,tiana,76.0
2011,tianna,52.0
2011,tori,64.0
2011,trinity,112.0
2011,victoria,144.0
2011,zahara,40.0
2011,zaniyah,40.0
2011,zara,44.0
2011,zaria,52.0
2011,zariah,56.0
2011,zoe,172.0
2011,zoey,116.0
2011,zuri,40.0
2011,aaliyah,252.0
2011,abby,40.0
2011,abigail,320.0
2011,adriana,260.0
2011,adrianna,104.0
2011,aileen,84.0
2011,aimee,48.0
2011,aisha,52.0
2011,alana,44.0
2011,alejandra,64.0
2011,alessandra,52.0
2011,alexa,220.0
2011,alexandra,188.0
2011,alice,64.0
2011,alicia,96.0
2011,alison,128.0
2011,alisson,60.0
2011,aliyah,88.0
2011,allison,360.0
2011,allyson,76.0
2011,alondra,64.0
2011,alyson,44.0
2011,alyssa,252.0
2011,amanda,120.0
2011,amaya,124.0
2011,amber,100.0
2011,amelia,132.0
2011,amy,348.0
2011,ana,132.0
2011,analia,68.0
2011,anaya,44.0
2011,andrea,244.0
2011,angela,80.0
2011,angelica,160.0
2011,angelina,288.0
2011,angelique,120.0
2011,angely,44.0
2011,angie,76.0
2011,aniyah,56.0
2011,anna,52.0
2011,annabelle,52.0
2011,april,52.0
2011,arely,48.0
2011,ariana,244.0
2011,arianna,308.0
2011,arianny,40.0
2011,ariel,68.0
2011,ariella,56.0
2011,ashley,760.0
2011,ashly,52.0
2011,athena,48.0
2011,aubrey,100.0
2011,aurora,64.0
2011,ava,216.0
2011,ayleen,56.0
2011,aylin,64.0
2011,bella,268.0
2011,bianca,96.0
2011,brenda,68.0
2011,briana,128.0
2011,brianna,456.0
2011,brianny,40.0
2011,brielle,44.0
2011,britney,48.0
2011,brittany,88.0
2011,bryanna,64.0
2011,camila,752.0
2011,carmen,48.0
2011,carolina,44.0
2011,caroline,48.0
2011,cassandra,40.0
2011,celeste,44.0
2011,charlotte,44.0
2011,chelsea,172.0
2011,chloe,240.0
2011,christina,44.0
2011,cindy,52.0
2011,clara,44.0
2011,cristina,40.0
2011,crystal,104.0
2011,cynthia,40.0
2011,daisy,120.0
2011,damaris,44.0
2011,dana,72.0
2011,daniela,256.0
2011,daniella,112.0
2011,danielle,48.0
2011,danna,156.0
2011,dayana,88.0
2011,delilah,116.0
2011,denise,64.0
2011,destiny,136.0
2011,diana,204.0
2011,dulce,80.0
2011,eileen,56.0
2011,elena,64.0
2011,eliana,136.0
2011,elianna,44.0
2011,elianny,48.0
2011,elisa,68.0
2011,elizabeth,252.0
2011,ella,128.0
2011,emely,200.0
2011,emily,648.0
2011,emma,456.0
2011,erika,60.0
2011,esmeralda,108.0
2011,esther,56.0
2011,estrella,60.0
2011,eva,188.0
2011,evelyn,252.0
2011,faith,100.0
2011,fatima,48.0
2011,fernanda,56.0
2011,gabriela,312.0
2011,gabriella,344.0
2011,gabrielle,56.0
2011,genesis,376.0
2011,geraldine,52.0
2011,gia,84.0
2011,gianna,196.0
2011,giselle,152.0
2011,grace,144.0
2011,guadalupe,104.0
2011,hailey,504.0
2011,haley,56.0
2011,hannah,68.0
2011,haylee,68.0
2011,hayley,52.0
2011,hazel,40.0
2011,heaven,60.0
2011,heidi,60.0
2011,heidy,64.0
2011,helen,52.0
2011,imani,44.0
2011,ingrid,44.0
2011,irene,44.0
2011,iris,40.0
2011,isabel,112.0
2011,isabela,40.0
2011,isabella,1324.0
2011,isabelle,72.0
2011,isis,52.0
2011,itzel,108.0
2011,izabella,92.0
2011,jacqueline,120.0
2011,jada,84.0
2011,jade,200.0
2011,jaelynn,44.0
2011,jamie,44.0
2011,janelle,48.0
2011,jaslene,44.0
2011,jasmin,80.0
2011,jasmine,164.0
2011,jayda,40.0
2011,jayla,132.0
2011,jaylah,48.0
2011,jayleen,204.0
2011,jaylene,88.0
2011,jaylin,52.0
2011,jaylyn,40.0
2011,jazlyn,64.0
2011,jazmin,96.0
2011,jazmine,56.0
2011,jennifer,236.0
2011,jessica,184.0
2011,jimena,44.0
2011,jocelyn,184.0
2011,johanna,48.0
2011,joselyn,120.0
2011,julia,88.0
2011,juliana,64.0
2011,julianna,84.0
2011,juliet,80.0
2011,juliette,60.0
2011,julissa,64.0
2011,kaelyn,44.0
2011,kailey,80.0
2011,kailyn,44.0
2011,kaitlyn,124.0
2011,kamila,144.0
2011,karen,164.0
2011,karla,100.0
2011,kate,108.0
2011,katelyn,92.0
2011,katelynn,40.0
2011,katherine,240.0
2011,katie,48.0
2011,kayla,248.0
2011,kaylee,332.0
2011,kayleen,76.0
2011,kayleigh,40.0
2011,kaylie,60.0
2011,kaylin,48.0
2011,keily,68.0
2011,kelly,164.0
2011,keyla,48.0
2011,khloe,228.0
2011,kiara,144.0
2011,kimberly,412.0
2011,krystal,52.0
2011,kylee,40.0
2011,kylie,148.0
2011,laila,116.0
2011,laura,56.0
2011,lauren,84.0
2011,layla,208.0
2011,lea,40.0
2011,leah,492.0
2011,leila,80.0
2011,leilani,132.0
2011,lesley,48.0
2011,leslie,264.0
2011,lesly,64.0
2011,leyla,40.0
2011,lia,104.0
2011,liana,72.0
2011,liliana,112.0
2011,lily,84.0
2011,lindsay,48.0
2011,lizbeth,120.0
2011,london,108.0
2011,lucia,80.0
2011,luna,96.0
2011,luz,100.0
2011,madeline,60.0
2011,madelyn,64.0
2011,madison,488.0
2011,makayla,128.0
2011,maria,236.0
2011,mariah,132.0
2011,mariana,48.0
2011,marilyn,40.0
2011,marisol,40.0
2011,maya,196.0
2011,megan,44.0
2011,melanie,436.0
2011,melany,56.0
2011,melissa,200.0
2011,melody,92.0
2011,mia,916.0
2011,miah,68.0
2011,michelle,204.0
2011,mikaela,56.0
2011,mikayla,104.0
2011,mila,76.0
2011,miley,68.0
2011,miranda,44.0
2011,miriam,44.0
2011,mya,116.0
2011,nadia,56.0
2011,nancy,40.0
2011,naomi,88.0
2011,natalia,200.0
2011,natalie,184.0
2011,nataly,52.0
2011,natasha,44.0
2011,nathalia,40.0
2011,nathalie,104.0
2011,nathaly,80.0
2011,nayeli,68.0
2011,nevaeh,128.0
2011,nicole,284.0
2011,nina,44.0
2011,noemi,44.0
2011,nyla,64.0
2011,olivia,344.0
2011,paola,40.0
2011,penelope,56.0
2011,perla,48.0
2011,rachel,100.0
2011,raquel,44.0
2011,rebecca,40.0
2011,rihanna,84.0
2011,riley,48.0
2011,rosa,40.0
2011,rose,44.0
2011,roselyn,64.0
2011,ruby,80.0
2011,sabrina,100.0
2011,sadie,44.0
2011,samantha,400.0
2011,samara,48.0
2011,sara,116.0
2011,sarah,212.0
2011,sarai,96.0
2011,sariah,40.0
2011,sasha,40.0
2011,savanna,40.0
2011,savannah,152.0
2011,scarlet,116.0
2011,scarlett,260.0
2011,selena,60.0
2011,serenity,148.0
2011,sherlyn,52.0
2011,shirley,60.0
2011,sienna,68.0
2011,skyla,84.0
2011,skylar,48.0
2011,sofia,660.0
2011,sophia,892.0
2011,sophie,48.0
2011,stacy,40.0
2011,stella,44.0
2011,stephanie,200.0
2011,stephany,44.0
2011,tatiana,44.0
2011,taylor,52.0
2011,tiana,44.0
2011,tiffany,96.0
2011,valentina,340.0
2011,valeria,180.0
2011,valerie,212.0
2011,vanessa,168.0
2011,veronica,40.0
2011,victoria,456.0
2011,violet,56.0
2011,viviana,44.0
2011,wendy,48.0
2011,ximena,72.0
2011,yamilet,44.0
2011,yaretzi,88.0
2011,zoe,260.0
2011,zoey,108.0
2011,abigail,412.0
2011,addison,76.0
2011,adele,88.0
2011,adeline,48.0
2011,adina,76.0
2011,adriana,116.0
2011,adrianna,72.0
2011,ahuva,64.0
2011,alessandra,80.0
2011,alessia,56.0
2011,alexa,216.0
2011,alexandra,436.0
2011,alexis,108.0
2011,alice,200.0
2011,alicia,44.0
2011,alina,44.0
2011,alisa,56.0
2011,aliza,88.0
2011,allison,60.0
2011,alyssa,112.0
2011,amanda,60.0
2011,amelia,248.0
2011,amelie,60.0
2011,amina,68.0
2011,amira,44.0
2011,amy,44.0
2011,anastasia,76.0
2011,angelica,40.0
2011,angelina,200.0
2011,anna,340.0
2011,annabel,56.0
2011,annabelle,108.0
2011,ariana,108.0
2011,arianna,112.0
2011,ariel,56.0
2011,ariela,40.0
2011,ariella,104.0
2011,ashley,80.0
2011,atara,40.0
2011,aubrey,40.0
2011,audrey,104.0
2011,autumn,40.0
2011,ava,648.0
2011,avery,208.0
2011,avigail,44.0
2011,aviva,72.0
2011,ayla,40.0
2011,baila,160.0
2011,barbara,48.0
2011,batsheva,80.0
2011,batya,60.0
2011,beatrice,132.0
2011,bella,88.0
2011,bianca,40.0
2011,blake,56.0
2011,blima,80.0
2011,blimy,92.0
2011,bracha,96.0
2011,breindy,60.0
2011,brianna,128.0
2011,bridget,56.0
2011,brooke,132.0
2011,brooklyn,60.0
2011,brucha,76.0
2011,bruchy,52.0
2011,brynn,56.0
2011,caitlin,44.0
2011,cameron,44.0
2011,caroline,208.0
2011,casey,48.0
2011,catherine,132.0
2011,cecilia,64.0
2011,celia,40.0
2011,chana,528.0
2011,chany,152.0
2011,charlie,56.0
2011,charlotte,508.0
2011,chava,184.0
2011,chavy,40.0
2011,chaya,712.0
2011,chloe,380.0
2011,christina,56.0
2011,claire,140.0
2011,clara,112.0
2011,colette,56.0
2011,cora,40.0
2011,dahlia,60.0
2011,daisy,52.0
2011,dalia,40.0
2011,daniela,52.0
2011,daniella,164.0
2011,danielle,60.0
2011,devora,68.0
2011,devorah,176.0
2011,diana,52.0
2011,dina,164.0
2011,dylan,80.0
2011,eden,96.0
2011,eleanor,156.0
2011,elena,76.0
2011,eliana,144.0
2011,elise,52.0
2011,elisheva,56.0
2011,eliza,100.0
2011,elizabeth,400.0
2011,ella,508.0
2011,elle,68.0
2011,elliana,44.0
2011,ellie,104.0
2011,eloise,96.0
2011,emerson,64.0
2011,emilia,132.0
2011,emily,476.0
2011,emma,852.0
2011,erin,60.0
2011,ester,56.0
2011,esther,896.0
2011,esty,72.0
2011,etty,60.0
2011,eva,256.0
2011,eve,88.0
2011,evelyn,156.0
2011,faiga,64.0
2011,faigy,288.0
2011,finley,44.0
2011,fiona,120.0
2011,fradel,64.0
2011,fraidy,104.0
2011,francesca,132.0
2011,frimet,40.0
2011,gabriela,76.0
2011,gabriella,408.0
2011,gabrielle,60.0
2011,gemma,60.0
2011,genevieve,48.0
2011,georgia,104.0
2011,gia,104.0
2011,gianna,272.0
2011,giovanna,40.0
2011,gittel,92.0
2011,gitty,328.0
2011,giuliana,164.0
2011,golda,56.0
2011,goldy,132.0
2011,grace,372.0
2011,greta,48.0
2011,hadassa,44.0
2011,hadassah,60.0
2011,hailey,136.0
2011,hanna,44.0
2011,hannah,284.0
2011,harper,120.0
2011,hazel,72.0
2011,henny,72.0
2011,hindy,148.0
2011,idy,40.0
2011,ilana,40.0
2011,iris,52.0
2011,isabel,136.0
2011,isabella,640.0
2011,isabelle,100.0
2011,isla,56.0
2011,ivy,60.0
2011,izabella,40.0
2011,jacqueline,80.0
2011,jane,108.0
2011,jasmine,56.0
2011,jenna,88.0
2011,jessica,88.0
2011,jordyn,44.0
2011,josephine,132.0
2011,joyce,56.0
2011,julia,464.0
2011,juliana,152.0
2011,julianna,112.0
2011,julie,40.0
2011,juliet,144.0
2011,juliette,92.0
2011,kaitlyn,68.0
2011,kate,68.0
2011,katherine,176.0
2011,kathryn,48.0
2011,kayla,180.0
2011,kaylee,44.0
2011,kira,44.0
2011,kylie,52.0
2011,laila,92.0
2011,lara,52.0
2011,laura,72.0
2011,lauren,104.0
2011,layla,116.0
2011,lea,116.0
2011,leah,732.0
2011,leila,40.0
2011,lena,116.0
2011,leora,48.0
2011,lia,92.0
2011,liana,68.0
2011,liba,80.0
2011,libby,92.0
2011,lila,136.0
2011,lilah,48.0
2011,liliana,116.0
2011,lillian,188.0
2011,lilly,52.0
2011,lily,324.0
2011,lina,52.0
2011,lola,88.0
2011,london,40.0
2011,lucia,92.0
2011,lucy,188.0
2011,lyla,84.0
2011,mackenzie,72.0
2011,madeleine,96.0
2011,madeline,156.0
2011,madelyn,60.0
2011,madison,228.0
2011,maeve,84.0
2011,makayla,48.0
2011,malak,60.0
2011,malka,252.0
2011,malky,236.0
2011,margaret,100.0
2011,maria,156.0
2011,mariam,68.0
2011,mary,64.0
2011,matilda,56.0
2011,maya,376.0
2011,melanie,48.0
2011,mia,464.0
2011,michaela,60.0
2011,michal,64.0
2011,michelle,140.0
2011,mikayla,48.0
2011,mila,124.0
2011,milena,52.0
2011,mindy,96.0
2011,miri,40.0
2011,miriam,524.0
2011,molly,144.0
2011,morgan,80.0
2011,naomi,184.0
2011,natalia,80.0
2011,natalie,160.0
2011,nechama,100.0
2011,nicole,180.0
2011,nicolette,40.0
2011,nina,156.0
2011,noa,136.0
2011,nora,92.0
2011,olivia,852.0
2011,paige,52.0
2011,parker,52.0
2011,pearl,92.0
2011,penelope,152.0
2011,perel,60.0
2011,pessy,104.0
2011,phoebe,92.0
2011,piper,44.0
2011,quinn,40.0
2011,rachel,684.0
2011,raizel,80.0
2011,raizy,204.0
2011,rebecca,216.0
2011,reese,52.0
2011,rifka,48.0
2011,rifky,52.0
2011,riley,112.0
2011,rivka,452.0
2011,rivky,172.0
2011,rochel,88.0
2011,roizy,52.0
2011,rose,140.0
2011,ruby,112.0
2011,ruchy,48.0
2011,ruth,44.0
2011,ryan,56.0
2011,sabrina,136.0
2011,sadie,128.0
2011,salma,68.0
2011,samantha,296.0
2011,sara,428.0
2011,sarah,708.0
2011,sasha,64.0
2011,savannah,64.0
2011,scarlett,124.0
2011,serena,64.0
2011,shaina,64.0
2011,shaindel,60.0
2011,shaindy,192.0
2011,shevy,40.0
2011,shifra,80.0
2011,shira,88.0
2011,shoshana,88.0
2011,siena,64.0
2011,sienna,152.0
2011,sima,76.0
2011,simi,40.0
2011,simone,60.0
2011,skylar,68.0
2011,sloane,68.0
2011,sofia,488.0
2011,sophia,720.0
2011,sophie,260.0
2011,stella,276.0
2011,summer,64.0
2011,suri,56.0
2011,sury,80.0
2011,sydney,140.0
2011,sylvia,44.0
2011,talia,104.0
2011,tamar,44.0
2011,taylor,100.0
2011,tessa,56.0
2011,toby,156.0
2011,tzipora,48.0
2011,tziporah,40.0
2011,tzippy,40.0
2011,tzivia,56.0
2011,valentina,124.0
2011,valerie,44.0
2011,vanessa,56.0
2011,vera,76.0
2011,veronica,88.0
2011,veronika,44.0
2011,victoria,336.0
2011,violet,152.0
2011,vivian,120.0
2011,vivienne,84.0
2011,willa,52.0
2011,yachet,52.0
2011,yael,84.0
2011,yasmine,40.0
2011,yehudis,92.0
2011,yides,100.0
2011,yitty,128.0
2011,yocheved,80.0
2011,zissy,100.0
2011,zoe,324.0
2011,zoey,84.0
2011,aarav,60.0
2011,aaron,204.0
2011,abdul,80.0
2011,abdullah,120.0
2011,adam,112.0
2011,aditya,56.0
2011,adrian,76.0
2011,ahmed,84.0
2011,aidan,128.0
2011,aiden,384.0
2011,alan,148.0
2011,alex,208.0
2011,alexander,188.0
2011,ali,52.0
2011,allen,56.0
2011,alvin,172.0
2011,andrew,280.0
2011,andy,172.0
2011,anson,72.0
2011,anthony,184.0
2011,arjun,108.0
2011,armaan,60.0
2011,aryan,72.0
2011,austin,256.0
2011,ayaan,124.0
2011,ayden,96.0
2011,benjamin,156.0
2011,benson,76.0
2011,brandon,116.0
2011,brian,160.0
2011,bryan,60.0
2011,caleb,64.0
2011,calvin,52.0
2011,carson,80.0
2011,charles,68.0
2011,christian,84.0
2011,christopher,84.0
2011,cody,40.0
2011,connor,44.0
2011,daniel,336.0
2011,danny,80.0
2011,darren,84.0
2011,david,112.0
2011,derek,128.0
2011,devin,84.0
2011,dylan,212.0
2011,eason,40.0
2011,edison,56.0
2011,edwin,60.0
2011,elijah,48.0
2011,elvis,44.0
2011,eric,340.0
2011,ethan,708.0
2011,evan,204.0
2011,farhan,68.0
2011,felix,88.0
2011,gabriel,52.0
2011,gavin,108.0
2011,george,48.0
2011,harrison,52.0
2011,hayden,40.0
2011,henry,84.0
2011,ian,88.0
2011,ibrahim,68.0
2011,isaac,52.0
2011,ishaan,40.0
2011,ivan,264.0
2011,jack,84.0
2011,jackson,52.0
2011,jacky,80.0
2011,jacob,196.0
2011,jaden,92.0
2011,jake,68.0
2011,james,144.0
2011,jason,392.0
2011,jay,56.0
2011,jayden,692.0
2011,jeffrey,100.0
2011,jeremy,68.0
2011,jerry,100.0
2011,jia,60.0
2011,john,84.0
2011,johnny,72.0
2011,jonathan,200.0
2011,jordan,92.0
2011,joseph,84.0
2011,joshua,144.0
2011,julian,44.0
2011,justin,440.0
2011,kai,48.0
2011,kevin,368.0
2011,kingsley,144.0
2011,kyle,180.0
2011,lawrence,56.0
2011,leo,160.0
2011,leon,68.0
2011,liam,100.0
2011,logan,76.0
2011,louis,40.0
2011,lucas,412.0
2011,luke,44.0
2011,marcus,80.0
2011,martin,56.0
2011,mason,136.0
2011,matthew,296.0
2011,max,56.0
2011,michael,152.0
2011,miles,40.0
2011,mohamed,52.0
2011,mohammad,184.0
2011,mohammed,164.0
2011,muhammad,304.0
2011,nathan,164.0
2011,nathaniel,64.0
2011,nelson,48.0
2011,nicholas,104.0
2011,noah,76.0
2011,oliver,40.0
2011,oscar,100.0
2011,owen,108.0
2011,patrick,56.0
2011,peter,44.0
2011,rayan,40.0
2011,raymond,108.0
2011,richard,104.0
2011,ricky,64.0
2011,rohan,60.0
2011,ryan,600.0
2011,samuel,120.0
2011,sean,56.0
2011,sebastian,56.0
2011,shawn,40.0
2011,simon,56.0
2011,stanley,92.0
2011,steven,140.0
2011,syed,64.0
2011,tenzin,96.0
2011,terry,44.0
2011,thomas,72.0
2011,timothy,64.0
2011,tony,64.0
2011,travis,44.0
2011,tyler,124.0
2011,victor,68.0
2011,vincent,284.0
2011,william,264.0
2011,wilson,92.0
2011,xavier,40.0
2011,zachary,48.0
2011,zain,48.0
2011,zayan,40.0
2011,aaron,212.0
2011,abdoul,64.0
2011,abdoulaye,52.0
2011,adam,112.0
2011,aden,76.0
2011,adonis,44.0
2011,adrian,72.0
2011,ahmed,44.0
2011,aidan,80.0
2011,aiden,668.0
2011,alexander,156.0
2011,ali,44.0
2011,alijah,40.0
2011,alvin,40.0
2011,amadou,60.0
2011,amar'e,48.0
2011,amare,60.0
2011,amari,228.0
2011,amir,356.0
2011,andre,88.0
2011,andrew,144.0
2011,angel,40.0
2011,anthony,264.0
2011,antonio,60.0
2011,ashton,72.0
2011,austin,52.0
2011,avery,76.0
2011,ayden,352.0
2011,benjamin,52.0
2011,blake,76.0
2011,brandon,228.0
2011,brian,88.0
2011,bryan,40.0
2011,bryce,140.0
2011,bryson,56.0
2011,caleb,176.0
2011,cameron,188.0
2011,carmelo,52.0
2011,carter,140.0
2011,cayden,44.0
2011,chad,48.0
2011,chance,60.0
2011,charles,60.0
2011,chase,164.0
2011,chris,40.0
2011,christian,364.0
2011,christopher,320.0
2011,cody,40.0
2011,corey,40.0
2011,daniel,324.0
2011,darius,48.0
2011,darren,48.0
2011,david,336.0
2011,derrick,40.0
2011,devin,96.0
2011,devon,40.0
2011,dominic,68.0
2011,donovan,40.0
2011,dwayne,56.0
2011,dylan,168.0
2011,edward,40.0
2011,eli,88.0
2011,elias,56.0
2011,elijah,624.0
2011,emmanuel,184.0
2011,eric,56.0
2011,ethan,496.0
2011,evan,104.0
2011,gabriel,144.0
2011,gavin,72.0
2011,george,40.0
2011,giovanni,56.0
2011,hassan,40.0
2011,hayden,48.0
2011,hunter,48.0
2011,ian,84.0
2011,ibrahim,100.0
2011,ibrahima,44.0
2011,isaac,72.0
2011,isaiah,420.0
2011,ishmael,40.0
2011,isiah,44.0
2011,jace,84.0
2011,jackson,44.0
2011,jacob,328.0
2011,jaden,300.0
2011,jaheim,40.0
2011,jahmir,56.0
2011,jaiden,140.0
2011,jalen,60.0
2011,jamal,52.0
2011,jamel,52.0
2011,james,132.0
2011,jamir,48.0
2011,jared,48.0
2011,jasiah,64.0
2011,jason,176.0
2011,jayden,736.0
2011,jaylen,152.0
2011,jayson,56.0
2011,jelani,44.0
2011,jeremiah,612.0
2011,jeremy,60.0
2011,jermaine,64.0
2011,jesse,48.0
2011,joel,148.0
2011,john,136.0
2011,jonathan,212.0
2011,jordan,212.0
2011,joseph,140.0
2011,joshua,512.0
2011,josiah,484.0
2011,julian,76.0
2011,justice,44.0
2011,justin,340.0
2011,kaden,88.0
2011,kai,56.0
2011,kaiden,112.0
2011,kaleb,72.0
2011,kamari,68.0
2011,kameron,56.0
2011,kayden,148.0
2011,keith,48.0
2011,kenneth,64.0
2011,kevin,112.0
2011,khalil,76.0
2011,king,56.0
2011,kiyan,48.0
2011,kyle,160.0
